input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
742,742,1413393923.105760574341,1413393923.105760574341,2,1,1,0,0,0,201,0,0,0,-1,1205,356,356,0,566,0.469709543568,356,1.413615004085,3.450225908403,1.730849034121,6.398876404494,0.937500000000,0,2172,14,nan,nan,0,4.459767000000,0.053852000000,3.034486770630,-2.071978092194,-4.701810836792,0.555205941200,-0.638825118542,0.416541755199,-0.331876367331
743,743,1413393923.155760288239,1413393923.155760288239,2,1,1,0,0,0,201,0,0,0,-1,1207,565,565,0,579,0.479701739851,565,0.408412023188,2.681121710903,0.975651321663,4.472566371681,0.916666666667,1,2395,15,0.000161409291,0.049999713898,1,5.359125000000,0.080197000000,3.080398559570,-2.083281517029,-4.701362609863,0.558482587337,-0.638358175755,0.417473465204,-0.326055079699
744,744,1413393923.205760478973,1413393923.205760478973,2,1,1,0,0,0,201,0,0,0,-1,1206,372,372,0,612,0.507462686567,372,1.384726909209,3.478866460564,1.784085483165,7.311827956989,0.854166666667,0,2493,16,0.000115246512,0.050000190735,1,5.118554000000,0.057691000000,3.130504608154,-2.093937397003,-4.697278976440,0.559878945351,-0.637831985950,0.418625026941,-0.323201268911
745,745,1413393923.255760431290,1413393923.255760431290,2,1,1,0,0,0,202,0,0,0,-1,1206,357,357,0,690,0.572139303483,357,1.475454838144,3.541220833512,1.835826941126,7.291316526611,0.895833333333,0,2256,15,nan,nan,0,4.206434000000,0.069370000000,3.184806585312,-2.104161739349,-4.688714981079,0.558979988098,-0.637285709381,0.420893937349,-0.322887957096
746,746,1413393923.305760622025,1413393923.305760622025,2,1,1,0,0,0,202,0,0,0,-1,1204,332,332,0,670,0.556478405316,332,1.740728346766,4.107788272714,2.066859471659,7.768072289157,0.875000000000,0,2479,16,0.000032658885,0.050000190735,1,4.905862000000,0.050417000000,3.242259502411,-2.112810134888,-4.681318283081,0.554656207561,-0.638142704964,0.420940041542,-0.328542172909
747,747,1413393923.355760335922,1413393923.355760335922,2,1,1,0,0,0,202,0,0,0,-1,1207,697,697,0,733,0.607290803645,697,0.000818872550,3.110395520389,0.910809948859,4.418938307030,0.854166666667,1,2479,16,0.000028499726,0.049999713898,1,4.790169000000,0.097292000000,3.303314685822,-2.120475769043,-4.672606945038,0.547226965427,-0.639948010445,0.418464541435,-0.340435862541
748,748,1413393923.405760526657,1413393923.405760526657,2,1,1,0,0,0,202,0,0,0,-1,1205,382,382,0,689,0.571784232365,382,1.599317366669,3.918244864386,2.008431665398,6.908376963351,0.812500000000,0,2829,19,0.000027786673,0.050000190735,1,5.239441000000,0.101938000000,3.366752624512,-2.127809047699,-4.663107395172,0.539550304413,-0.642409026623,0.412149876356,-0.355427503586
749,749,1413393923.455760478973,1413393923.455760478973,2,1,1,0,0,0,203,0,0,0,-1,1206,350,350,0,750,0.621890547264,350,1.820632733414,4.080716643587,2.172479502703,7.202857142857,0.895833333333,0,2621,17,nan,nan,0,4.759901000000,0.056586000000,3.432840347290,-2.134582042694,-4.652935028076,0.534221112728,-0.641779422760,0.405622035265,-0.371749609709
750,750,1413393923.505760431290,1413393923.505760431290,2,1,1,0,0,0,203,0,0,0,-1,1206,691,691,0,743,0.616086235489,691,0.000440130771,3.185562886426,0.951392173566,4.332850940666,0.875000000000,1,2823,19,0.000179042050,0.049999952316,1,5.178094000000,0.093036000000,3.499222040176,-2.143585681915,-4.642535209656,0.531620681286,-0.637644708157,0.399841248989,-0.388478815556
751,751,1413393923.555760383606,1413393923.555760383606,2,1,1,0,0,0,203,0,0,0,-1,1205,337,337,0,739,0.613278008299,337,1.815941243037,4.050629202715,2.091640689259,7.353115727003,0.812500000000,0,3049,20,0.000173443244,0.049999952316,1,5.409213000000,0.054402000000,3.565822839737,-2.154636383057,-4.632107257843,0.532821536064,-0.629696667194,0.395008891821,-0.404414802790
752,752,1413393923.605760574341,1413393923.605760574341,2,1,1,0,0,0,204,0,0,0,-1,1206,678,678,0,741,0.614427860697,678,0.000583037511,2.916505809456,0.927592808921,4.280235988201,0.937500000000,1,2555,16,nan,nan,0,4.566523000000,0.088721000000,3.631040573120,-2.171983718872,-4.623849868774,0.538847565651,-0.619192302227,0.388941943645,-0.418292313814
753,753,1413393923.655760288239,1413393923.655760288239,2,1,1,0,0,0,204,0,0,0,-1,1205,357,357,0,505,0.419087136929,357,1.830588600602,4.025348006411,2.120581264535,6.327731092437,0.875000000000,0,3080,20,0.000144641032,0.049999713898,1,5.215091000000,0.051790000000,3.697203636169,-2.188012599945,-4.614622116089,0.551126599312,-0.604506671429,0.385765552521,-0.426633447409
754,754,1413393923.705760478973,1413393923.705760478973,2,1,1,0,0,0,205,0,0,0,-1,1203,552,552,0,545,0.453034081463,552,0.314075910221,3.372444736365,1.205392322123,4.552536231884,0.854166666667,1,3058,20,nan,nan,0,4.716927000000,0.077365000000,3.761618137360,-2.207507133484,-4.607772827148,0.567066013813,-0.586868345737,0.383456170559,-0.432415336370
755,755,1413393923.755760431290,1413393923.755760431290,2,1,1,0,0,0,205,0,0,0,-1,1204,279,279,0,709,0.588870431894,279,1.923352033020,4.091369054766,2.256968490276,7.501792114695,0.812500000000,0,3092,21,0.000217310939,0.049999952316,1,5.412086000000,0.049799000000,3.826721668243,-2.228091716766,-4.599679946899,0.587009608746,-0.568719506264,0.379247367382,-0.433761745691
756,756,1413393923.805760622025,1413393923.805760622025,2,1,1,0,0,0,206,0,0,0,-1,1206,537,537,0,594,0.492537313433,537,0.001226791458,2.848079970175,1.006274400105,4.562383612663,0.812500000000,1,3215,22,nan,nan,0,4.507322000000,0.078698000000,3.888408184052,-2.256283760071,-4.590705394745,0.606280684471,-0.551315784454,0.372595608234,-0.435485154390
757,757,1413393923.855760335922,1413393923.855760335922,2,1,1,0,0,0,206,0,0,0,-1,1205,302,302,0,570,0.473029045643,302,1.831153912226,4.151959381980,2.174550881616,6.599337748344,0.770833333333,0,2943,20,0.000127517371,0.049999713898,1,5.426644000000,0.048096000000,3.953026294708,-2.279599666595,-4.583281517029,0.624188721180,-0.533765494823,0.364712238312,-0.438711673021
758,758,1413393923.905760526657,1413393923.905760526657,2,1,1,0,0,0,207,0,0,0,-1,1206,624,624,0,685,0.567993366501,624,0.000510605977,2.579471492640,0.844949248497,4.174679487179,0.833333333333,1,3118,22,nan,nan,0,4.940018000000,0.091089000000,4.014957427979,-2.307492256165,-4.576838493347,0.640771389008,-0.516506254673,0.356354415417,-0.442317664623
759,759,1413393923.955760478973,1413393923.955760478973,2,1,1,0,0,0,207,0,0,0,-1,1205,336,336,0,690,0.572614107884,336,1.571466423973,3.583094567440,2.002149153910,6.264880952381,0.770833333333,0,3275,23,0.000111728099,0.049999952316,1,5.982873000000,0.059680000000,4.079635620117,-2.332161426544,-4.568838119507,0.655563890934,-0.500313818455,0.345973014832,-0.447464883327
760,760,1413393924.005760431290,1413393924.005760431290,2,1,1,0,0,0,208,0,0,0,-1,1204,339,339,0,687,0.570598006645,339,1.601329670314,3.547828199740,1.944664466625,6.442477876106,0.708333333333,0,3261,23,nan,nan,0,5.010540000000,0.049086000000,4.145689487457,-2.359275817871,-4.563249111176,0.669995486736,-0.485199451447,0.334440112114,-0.451483637094
761,761,1413393924.055760383606,1413393924.055760383606,2,1,1,0,0,0,208,0,0,0,-1,1207,647,647,0,725,0.600662800331,647,0.000772040444,2.783373740396,0.935831851814,4.091190108192,0.854166666667,1,3261,23,0.000057100802,0.049999952316,1,5.640048000000,0.091598000000,4.211322784424,-2.384082317352,-4.555848121643,0.682928383350,-0.470456153154,0.324064314365,-0.455260664225
762,762,1413393924.105760574341,1413393924.105760574341,2,1,1,0,0,0,208,0,0,0,-1,1205,330,330,0,673,0.558506224066,330,1.544793721980,3.942265746324,1.969350675746,6.654545454545,0.770833333333,0,3409,24,0.000117197742,0.050000190735,1,6.151712000000,0.060872000000,4.278126716614,-2.408631801605,-4.548818588257,0.696437180042,-0.454148024321,0.316239804029,-0.456855922937
763,763,1413393924.155760288239,1413393924.155760288239,2,1,1,0,0,0,209,0,0,0,-1,1205,334,334,0,692,0.574273858921,334,1.781494626479,3.886579447015,2.059959503176,6.619760479042,0.750000000000,0,3531,25,nan,nan,0,5.082792000000,0.050703000000,4.347469329834,-2.432681083679,-4.540520191193,0.709791481495,-0.435209095478,0.313319802284,-0.456749200821
764,764,1413393924.205760478973,1413393924.205760478973,2,1,1,0,0,0,209,0,0,0,-1,1204,606,606,0,700,0.581395348837,606,0.001057039182,2.884397760393,0.926673413204,4.259075907591,0.750000000000,1,3531,25,0.000066413682,0.050000190735,1,5.355941000000,0.083947000000,4.416879653931,-2.455065250397,-4.533502578735,0.722215771675,-0.413414150476,0.314583480358,-0.456651419401
765,765,1413393924.255760431290,1413393924.255760431290,2,1,1,0,0,0,209,0,0,0,-1,1203,330,330,0,683,0.567747298421,330,1.553738635141,3.514194905189,1.881718941566,6.290909090909,0.750000000000,0,3523,25,0.000098358418,0.049999952316,1,5.747426000000,0.057867000000,4.486595153809,-2.475275993347,-4.526268959045,0.733562946320,-0.389014184475,0.319220215082,-0.456784248352
766,766,1413393924.305760622025,1413393924.305760622025,2,1,1,0,0,0,210,0,0,0,-1,1203,652,652,0,690,0.573566084788,652,0.000843111377,2.948596450430,1.013132709354,4.023006134969,0.750000000000,1,3454,24,nan,nan,0,5.054665000000,0.086779000000,4.558739185333,-2.493284225464,-4.516311168671,0.743688225746,-0.366301625967,0.323411107063,-0.456241458654
767,767,1413393924.355760335922,1413393924.355760335922,2,1,1,0,0,0,210,0,0,0,-1,1201,358,358,0,669,0.557035803497,358,1.654956992186,3.772567982699,1.985249112180,6.243016759777,0.791666666667,0,3505,25,0.000122352052,0.049999713898,1,5.996414000000,0.060985000000,4.627497196198,-2.507262229919,-4.508692741394,0.752400755882,-0.345395326614,0.328337073326,-0.454741656780
768,768,1413393924.405760526657,1413393924.405760526657,2,1,1,0,0,0,211,0,0,0,-1,1202,626,626,0,672,0.559068219634,626,0.598338739989,3.061011307234,1.105810217071,4.238019169329,0.791666666667,1,3614,26,nan,nan,0,5.614865000000,0.080425000000,4.701719760895,-2.514118671417,-4.500249862671,0.759453177452,-0.325992316008,0.334412932396,-0.452910572290
769,769,1413393924.455760478973,1413393924.455760478973,2,1,1,0,0,0,211,0,0,0,-1,1203,351,351,0,696,0.578553615960,351,1.666768879786,3.631973057456,2.007102068827,6.757834757835,0.687500000000,0,3562,26,0.000139648866,0.049999952316,1,5.796217000000,0.055674000000,4.767868041992,-2.518723011017,-4.491339683533,0.765447437763,-0.308688312769,0.341522097588,-0.449626982212
770,770,1413393924.505760431290,1413393924.505760431290,2,1,1,0,0,0,212,0,0,0,-1,1206,611,611,0,662,0.548922056385,611,0.232577297993,2.910510686638,1.018121122647,4.558101472995,0.750000000000,1,3537,26,nan,nan,0,5.466784000000,0.080365000000,4.829220771790,-2.516766548157,-4.480301856995,0.769365489483,-0.294401705265,0.347823709249,-0.447686374187
771,771,1413393924.555760383606,1413393924.555760383606,2,1,1,0,0,0,212,0,0,0,-1,1205,338,338,0,701,0.581742738589,338,1.714513858176,3.778153002390,2.015885964943,7.470414201183,0.729166666667,0,3633,27,0.000137604278,0.049999952316,1,5.589466000000,0.053968000000,4.888585090637,-2.509257793427,-4.468208312988,0.771774709225,-0.281978487968,0.353279531002,-0.447264581919
772,772,1413393924.605760574341,1413393924.605760574341,2,1,1,0,0,0,213,0,0,0,-1,1203,569,569,0,608,0.505403158770,569,0.324798304773,3.534355066474,1.184877595799,4.397188049209,0.729166666667,1,3550,26,nan,nan,0,4.734808000000,0.074844000000,4.944737434387,-2.493182659149,-4.454994201660,0.771190941334,-0.270193725824,0.360546588898,-0.449740022421
773,773,1413393924.655760288239,1413393924.655760288239,2,1,1,0,0,0,213,0,0,0,-1,1205,291,291,0,644,0.534439834025,291,1.825816035409,4.193672951113,2.119686558716,6.793814432990,0.687500000000,0,3768,28,0.000232363178,0.049999713898,1,5.406884000000,0.046245000000,4.995018482208,-2.472076892853,-4.439538955688,0.769068241119,-0.259588092566,0.368133753538,-0.453459620476
774,774,1413393924.705760478973,1413393924.705760478973,2,1,1,0,0,0,214,0,0,0,-1,1204,579,579,0,633,0.525747508306,579,0.000929659803,2.964102226841,1.061153823202,4.383419689119,0.687500000000,1,3602,27,nan,nan,0,4.718995000000,0.086999000000,5.039017200470,-2.439450263977,-4.418392181396,0.765395343304,-0.249701336026,0.376662194729,-0.458197385073
775,775,1413393924.755760431290,1413393924.755760431290,2,1,1,0,0,0,214,0,0,0,-1,1203,316,316,0,638,0.530340814630,316,1.839268001121,4.163387333279,2.214321277508,7.047468354430,0.625000000000,0,3704,28,0.000142491641,0.049999952316,1,6.118941000000,0.055430000000,5.076051712036,-2.402782917023,-4.395902633667,0.760919392109,-0.243170335889,0.383357465267,-0.463580518961
776,776,1413393924.805760622025,1413393924.805760622025,2,1,1,0,0,0,215,0,0,0,-1,1204,568,568,0,652,0.541528239203,568,0.000645212451,2.980104439559,0.990700023984,4.447183098592,0.625000000000,1,3673,28,nan,nan,0,4.852067000000,0.077910000000,5.114552974701,-2.353527545929,-4.370752811432,0.757378101349,-0.241010129452,0.388274192810,-0.466407209635
777,777,1413393924.855760335922,1413393924.855760335922,2,1,1,0,0,0,215,0,0,0,-1,1201,282,282,0,675,0.562031640300,282,1.676207475208,4.163651590079,2.142766663712,6.570921985816,0.520833333333,0,3910,30,0.000078757606,0.049999713898,1,5.336364000000,0.047061000000,5.135761260986,-2.300947666168,-4.339729309082,0.754385292530,-0.247955918312,0.383990317583,-0.471139341593
778,778,1413393924.905760526657,1413393924.905760526657,2,1,1,0,0,0,216,0,0,0,-1,1204,609,609,0,708,0.588039867110,609,0.000575804512,2.939657657170,0.880323754446,3.761904761905,0.604166666667,1,3805,29,nan,nan,0,5.770066000000,0.107583000000,5.153473377228,-2.236738204956,-4.304159164429,0.752366483212,-0.261527299881,0.372920751572,-0.475897401571
779,779,1413393924.955760478973,1413393924.955760478973,2,1,1,0,0,0,216,0,0,0,-1,1205,276,276,0,708,0.587551867220,276,1.661142437618,3.882088187232,2.056597046917,6.050724637681,0.520833333333,0,3994,30,0.000053516160,0.049999952316,1,5.673671000000,0.042653000000,5.159564971924,-2.169176101685,-4.263073444366,0.751682102680,-0.281299084425,0.353069454432,-0.480818897486
780,780,1413393925.005760431290,1413393925.005760431290,2,1,1,0,0,0,217,0,0,0,-1,1203,545,545,0,683,0.567747298421,545,0.000965050555,3.300160145719,0.877115156818,3.541284403670,0.604166666667,1,3973,30,nan,nan,0,4.622264000000,0.074388000000,5.159016132355,-2.093746662140,-4.217408180237,0.750581443310,-0.298814415932,0.332546889782,-0.486569821835
781,781,1413393925.055760383606,1413393925.055760383606,2,1,1,0,0,0,217,0,0,0,-1,1202,220,220,0,661,0.549916805324,220,1.982705535016,4.623552819850,2.452018780798,5.922727272727,0.583333333333,0,4152,31,0.000035567966,0.049999952316,1,5.591394000000,0.060677000000,5.154165744781,-2.017635345459,-4.168292999268,0.749908328056,-0.313394814730,0.312897592783,-0.491443186998
782,782,1413393925.105760574341,1413393925.105760574341,2,1,1,0,0,0,218,0,0,0,-1,1202,563,563,0,691,0.574875207987,563,0.000613395729,2.941304804287,0.780887195001,3.346358792185,0.541666666667,1,4117,31,nan,nan,0,4.861599000000,0.088690000000,5.149850845337,-1.940330982208,-4.119264125824,0.749708354473,-0.324765175581,0.293794751167,-0.496134817600
783,783,1413393925.155760288239,1413393925.155760288239,2,1,1,0,0,0,218,0,0,0,-1,1201,230,230,0,687,0.572023313905,230,2.170264650791,4.628704334822,2.412762127703,5.334782608696,0.583333333333,0,4319,32,0.000048265829,0.049999713898,1,5.817056000000,0.043961000000,5.140951156616,-1.858350753784,-4.065570831299,0.750666558743,-0.334130495787,0.272951543331,-0.500353872776
784,784,1413393925.205760478973,1413393925.205760478973,2,1,1,0,0,0,219,0,0,0,-1,1205,495,495,0,666,0.552697095436,495,0.000259847814,2.883172915085,0.814859072761,3.054545454545,0.604166666667,1,4236,31,nan,nan,0,4.837743000000,0.070647000000,5.136196136475,-1.779125690460,-4.014438629150,0.752876460552,-0.341902673244,0.249007105827,-0.504257023335
785,785,1413393925.255760431290,1413393925.255760431290,2,1,1,0,0,0,219,0,0,0,-1,1203,201,201,0,699,0.581047381546,201,2.153222540079,4.744317580725,2.440112585958,5.243781094527,0.583333333333,0,4338,32,0.000048463677,0.049999952316,1,6.113799000000,0.038337000000,5.126765251160,-1.694760799408,-3.960573196411,0.756576240063,-0.346044152975,0.225951224566,-0.506746470928
786,786,1413393925.305760622025,1413393925.305760622025,2,1,1,0,0,0,220,0,0,0,-1,1201,562,562,0,699,0.582014987510,562,0.000220065385,2.919446716171,0.841145691108,3.290035587189,0.708333333333,1,4301,32,nan,nan,0,4.915101000000,0.097276000000,5.124852657318,-1.611782550812,-3.904418230057,0.760311245918,-0.346528172493,0.205796658993,-0.509404361248
787,787,1413393925.355760335922,1413393925.355760335922,2,1,1,0,0,0,220,0,0,0,-1,1204,273,273,0,700,0.581395348837,273,2.044526493230,4.644011975918,2.438073191551,5.003663003663,0.625000000000,0,4878,36,0.000090777714,0.049999713898,1,6.632685000000,0.136170000000,5.121263504028,-1.527865886688,-3.850992679596,0.764898002148,-0.341664165258,0.193011268973,-0.510826170444
788,788,1413393925.405760526657,1413393925.405760526657,2,1,1,0,0,0,221,0,0,0,-1,1204,580,580,0,729,0.605481727575,580,0.000490657578,3.260376198291,1.046366018625,3.515517241379,0.791666666667,1,4815,35,nan,nan,0,5.729719000000,0.083643000000,5.121068954468,-1.449715614319,-3.801499605179,0.769036769867,-0.332221955061,0.188072517514,-0.512679040432
789,789,1413393925.455760478973,1413393925.455760478973,2,1,1,0,0,0,221,0,0,0,-1,1204,305,305,0,498,0.413621262458,305,2.082862051269,4.464742589319,2.391685017258,5.200000000000,0.770833333333,0,4908,36,0.000084473504,0.049999952316,1,6.822026000000,0.076916000000,5.124422073364,-1.366766452789,-3.748064756393,0.770771086216,-0.323646962643,0.185538738966,-0.516468822956
790,790,1413393925.505760431290,1413393925.505760431290,2,1,1,0,0,0,222,0,0,0,-1,1203,566,566,0,608,0.505403158770,566,0.504994071940,3.522468907288,1.295551731687,3.941696113074,0.812500000000,1,4891,36,nan,nan,0,5.234398000000,0.081478000000,5.135077476501,-1.286426067352,-3.696499586105,0.771959245205,-0.314438700676,0.185883238912,-0.520244836807
791,791,1413393925.555760383606,1413393925.555760383606,2,1,1,0,0,0,222,0,0,0,-1,1201,310,310,0,828,0.689425478768,310,2.018289548710,4.559649805481,2.402350578426,5.900000000000,0.708333333333,0,4960,37,0.000115488700,0.049999952316,1,6.980417000000,0.071197000000,5.144106388092,-1.204167842865,-3.644246816635,0.772848367691,-0.307240307331,0.185350045562,-0.523406267166
792,792,1413393925.605760574341,1413393925.605760574341,2,1,1,0,0,0,223,0,0,0,-1,1202,676,676,0,780,0.648918469218,676,0.572218197203,3.278595801318,1.251775402980,4.127218934911,0.791666666667,1,4938,37,nan,nan,0,5.451965000000,0.109994000000,5.154036521912,-1.126617908478,-3.597160339355,0.772895395756,-0.302547425032,0.183165892959,-0.526828348637
